text,label
spending new years with my brother and his family  lets plan to meet next week  are you ready to be spoiled    ,1
a swt thought   nver get tired of doing little things 4 lovable persons    coz  somtimes those little things occupy d biggest part in their hearts   gud ni8,1
the sign of maturity is not when we start saying big things   but actually it is  when we start understanding small things     have a nice evening  bslvyl,1
anyway i don t think i can secure anything up here  lemme know if you want me to drive down south and chill,1
then its most likely called mittelschmertz  google it  if you dont have paracetamol dont worry it will go ,1
 449071512431 urgent  this is the 2nd attempt to contact u u have won £1250 call 09071512433 b4 050703 t csbcm4235wc1n3xx  callcost 150ppm mobilesvary  max£7  50,0
am i that much dirty fellow ,1
no da  today also i forgot  ,1
ü only send me the contents page   ,1
mmmmmm     i love you so much  ahmad     i can t wait for this year to begin as every second takes me closer to being at your side  happy new year  my love  ,1
pick you up bout 7 30ish  what time are  and that going ,1
i m at work  please call,1
my friend  she s studying at warwick  we ve planned to go shopping and to concert tmw  but it may be canceled  havn t seen  for ages  yeah we should get together sometime ,1
hey i will be really pretty late    you want to go for the lesson first  i will join you  i m only reaching tp mrt,1
do you want a new nokia 3510i colour phone deliveredtomorrow  with 300 free minutes to any mobile   100 free texts   free camcorder reply or call 08000930705 ,0
i met you as a stranger and choose you as my friend  as long as the world stands  our friendship never ends  lets be friends forever    gud nitz   ,1
hi dude hw r u da realy mising u today,1
you can donate £2 50 to unicef s asian tsunami disaster support fund by texting donate to 864233  £2 50 will be added to your next bill,0
kindly send some one to our flat before   lt decimal gt   today ,1
apps class varaya elaya ,1
someone u know has asked our dating service 2 contact you  cant guess who  call 09058095107 now all will be revealed  pobox 7  s3xy 150p ,0
awesome  how do i deal with the gate  charles told me last night but  uh  yeah,1
i to am looking forward to all the sex cuddling   only two more sleeps ,1
its ur luck to love someone  its ur fortune to love the one who loves u  but  its a miracle to love a person who can t love anyone except u    gud nyt   ,1
u definitely need a module from e humanities dis sem izzit  u wan 2 take other modules 1st ,1
you see the requirements please,1
no   i got rumour that you going to buy apartment in chennai   ,1
gam gone after outstanding innings ,1
do you want 750 anytime any network mins 150 text and a new video phone for only five pounds per week call 08000776320 now or reply for delivery tomorrow,0
yeah get the unlimited,1
are you being good  baby    ,1
fwiw the reason i m only around when it s time to smoke is that because of gas i can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up,1
my phone,1
i ve got   lt   gt    any way i could pick up ,1
december only  had your mobile 11mths   you are entitled to update to the latest colour camera mobile for free  call the mobile update co free on 08002986906 ,0
no problem baby  is this is a good time to talk  i called and left a message ,1
alright omw  gotta change my order to a half8th,1
cos i want it to be your thing,1
i ll get there tomorrow and send it to you,1
i wonder if you ll get this text ,1
have a good evening  ttyl,1
tap   spile at seven    is that pub on gas st off broad st by canal  ok ,1
night night  see you tomorrow,1
happy valentines day i know its early but i have hundreds of handsomes and beauties to wish  so i thought to finish off aunties and uncles 1st   ,1
gent  we are trying to contact you  last weekends draw shows that you won a £1000 prize guaranteed  call 09064012160  claim code k52  valid 12hrs only  150ppm,0
alright i have a new goal now,1
boy you best get yo ass out here quick,1
500 free text msgs  just text ok to 80488 and we ll credit your account,0
oh    okie lor   we go on sat    ,1
i just really need shit before tomorrow and i know you won t be awake before like 6,1
went to ganesh dress shop,1
i will reach ur home in   lt   gt   minutes,1
i m aight  wat s happening on your side ,1
dont gimme that lip caveboy,1
so are you guys asking that i get that slippers again or its gone with last year,1
did u turn on the heater  the heater was on and set to  lt   gt  degrees ,1
and now electricity just went out fml ,1
k then 2marrow are you coming to class ,1
 lt   gt   great loxahatchee xmas tree burning update  you can totally see stars here,1
how are you  just checking up on you,1
no my mum went 2 dentist ,1
you have an important customer service announcement  call freephone 0800 542 0825 now ,0
oh  the grand is having a bit of a party but it doesn t mention any cover charge so it s probably first come first served,1
hi chachi tried calling u now unable to reach u    pl give me a missed cal once u c tiz msg  kanagu,1
with my sis lor    we juz watched italian job ,1
k   k   when will you give treat ,1
whatever  im pretty pissed off ,1
valentines day special  win over £1000 in our quiz and take your partner on the trip of a lifetime  send go to 83600 now  150p/msg rcvd  custcare 08718720201,0
aight  let me know when you re gonna be around usf,1
now i m going for lunch ,1
todays vodafone numbers ending with 0089 my last four digits  are selected to received a £350 award  if your number matches please call 09063442151 to claim your £350 award,0
u reach orchard already  u wan 2 go buy tickets first ,1
thank you meet you monday,1
doesn t g have class early tomorrow and thus shouldn t be trying to smoke at   lt   gt ,1
well done england  get the official poly ringtone or colour flag on yer mobile  text tone or flag to 84199 now  opt out txt eng stop  box39822 w111wx £1 50,0
valentines day special  win over £1000 in our quiz and take your partner on the trip of a lifetime  send go to 83600 now  150p/msg rcvd  custcare 08718720201 ,0
were trying to find a chinese food place around here,1
i wish that i was with you  holding you tightly  making you see how important you are  how much you mean to me     how much i need you     in my life    ,1
just glad to be talking to you ,1
she doesnt need any test ,1
ya  told  she was asking wats matter ,1
some are lasting as much as 2 hours  you might get lucky ,1
i am going to film 2day da  at 6pm  sorry da ,1
aiyah e rain like quite big leh  if drizzling i can at least run home ,1
i m at home  please call,1
babe  i need your advice,1
ok leave no need to ask,1
eerie nokia tones 4u  rply tone title to 8007 eg tone dracula to 8007 titles  ghost  addamsfa  munsters  exorcist  twilight www getzed co uk pobox36504w45wq 150p ,0
and that is the problem  you walk around in  julianaland  oblivious to what is going on around you  i say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do  it s not that you don t know why i m upset  it s that you don t listen when i tell you what is going to upset me  then you want to be surprised when i m mad ,1
what are youdoing later  sar xxx,1
eerie nokia tones 4u  rply tone title to 8007 eg tone dracula to 8007 titles  ghost  addamsfa  munsters  exorcist  twilight www getzed co uk pobox36504w45wq 150p,0
are you planning to come chennai ,1
not yet  just i d like to keep in touch and it will be the easiest way to do that from barcelona  by the way how ru and how is the house ,1
ok     now i am in bus    if i come soon i will come otherwise tomorrow,1
u have a secret admirer  reveal who thinks u r so special  call 09065174042  to opt out reply reveal stop  1 50 per msg recd  cust care 07821230901,0
hello how u doing what u been up 2 when will u b moving out of the flat  cos i will need to arrange to pick up the lamp  etc  take care  hello caroline ,1
you are now unsubscribed all services  get tons of sexy babes or hunks straight to your phone  go to http //gotbabes co uk  no subscriptions ,0
tick  tick  tick      where are you   i could die of loneliness you know    pouts   stomps feet  i need you    ,1
after the drug she will be able to eat ,1
a boy loved a gal  he propsd bt she didnt mind  he gv lv lttrs  bt her frnds threw thm  again d boy decided 2 aproach d gal   dt time a truck was speeding towards d gal  wn it was about 2 hit d girl d boy ran like hell n saved her  she asked  hw cn u run so fast   d boy replied  boost is d secret of my energy  n instantly d girl shouted  our energy  n thy lived happily 2gthr drinking boost evrydy moral of d story   i hv free msgs d    gud ni8,1
